X1                 X2                 X3
-0.262474606065749 0.709468678694725 -0.0845500281225757
-0.267787038239098 0.678741367330498 -0.095233861739090
-0.273505100799954 0.64723736437892 -0.106419506144273
-0.279598112484644 0.615015417606723 -0.118069005135642
-0.286034454851956 0.58213606926629 -0.130143243115821
-0.292781651312772 0.548661504771559 -0.142602042861161
-0.299806448304632 0.51465539726687 -0.155404265943874
-0.307074898408320 0.480182748477266 -0.168507915556684
-0.314552445198731 0.445309726238031 -0.181870241482966
-0.322204009617941 0.410103499109564 -0.195447846950030
-0.329994077654579 0.374632068490958 -0.209196797098448
-0.337886789110361 0.338964098651914 -0.223072728796323
-0.345846027231912 0.303168745107829 -0.237030961524015
-0.35383550898384 0.267315481767025 -0.251026609052174
-0.361818875737426 0.231473927282152 -0.265014691633929
-0.369759784148262 0.195713671039824 -0.278950248430839
-0.377621996995685 0.160104099223382 -0.292788449891569
-0.385369473756959 0.124714221383582 -0.306484709802424
-0.392966460689808 0.0896124979506497 -0.319994796729659
-0.400377580198153 0.0548666691188632 -0.333274944575035
-0.407567919257679 0.0205435855313438 -0.346281961968263
-0.414503116680214 -0.0132909588117368 -0.358973340222946
-0.421149448998802 -0.0465723910038918 -0.371307359586147
-0.427473914758809 -0.0792375206309557 -0.383243193516052
-0.433444317004372 -0.111224697714213 -0.394741010727058
-0.439029343754022 -0.142473966803234 -0.405762074747244
-0.444198646264331 -0.172927216833283 -0.416268840739379
-0.448922914885964 -0.202528326372711 -0.42622504934346
-0.453173952322536 -0.23122330389731 -0.43559581730623
-0.456924744109175 -0.258960422741005 -0.444347724671144
-0.460149526134607 -0.285690350385578 -0.452448898310854
-0.462823849038023 -0.311366271766276 -0.45986909159343
-0.464924639319743 -0.335944006285089 -0.466579759983188
-0.466430257012955 -0.359382118239239 -0.472554132387161
-0.467320549772354 -0.381642020388851 -0.477767278068892
-0.467576903244518 -0.402688070404967 -0.48219616896229
-0.467182287594091 -0.422487659956796 -0.485819737229804
-0.466121300069509 -0.441011296215568 -0.488618927921042
-0.464380203501849 -0.458232675571238 -0.490576746600226
-0.461946960640606 -0.47412874937782 -0.49167830182343
-0.458811264240543 -0.488679781562992 -0.491910842359435
-0.454964562824442 -0.501869397958003 -0.491263789061165
-0.450400082057338 -0.513684627224566 -0.489728761308047
-0.445112841678834 -0.524115933276448 -0.487299597953197
-0.439099667951153 -0.533157239114717 -0.483972372723076
-0.432359201591835 -0.540805942017081 -0.479745404031136
-0.42489190117123 -0.54706292004333 -0.474619259180903
-0.416700041966314 -0.551932529840653 -0.468596752948017
-0.407787710273681 -0.555422595754278 -0.46168294054476
-0.39816079319593 -0.557544390270695 -0.453885104984656
-0.387826963926973 -0.558312605842301 -0.44521273887873
-0.376795662573049 -0.557745318163927 -0.435677520708926
-0.36507807255737 -0.555863940993013 -0.425293285637984
-0.352687092667393 -0.552693172626362 -0.414075990928734
-0.339637304814565 -0.54826093416727 -0.402043676059255
-0.325944937587138 -0.542598299737297 -0.389216417633573
-0.311627825687155 -0.535739418807158 -0.375616279200604
-0.296705365352977 -0.527721430840821 -0.361267256106776
-0.281198465878792 -0.518584372466196 -0.346195215520155
-0.265129497352268 -0.508371077404412 -0.330427831776002
-0.248522234740984 -0.497127069407822 -0.313994517205341
-0.231401798467392 -0.484900448474333 -0.296926348619454
-0.213794591620846 -0.471741770622458 -0.279255989634036
-0.195728233963624 -0.457703921527598 -0.261017609027163
-0.177231492895913 -0.442841984335404 -0.242246795335150
-0.158334211552284 -0.427213101982587 -0.222980467899733
-0.139067234209403 -0.410876334369346 -0.203256784588953
-0.119462329191399 -0.39389251074037 -0.183115046422349
-0.0995521094655987 -0.376324077643408 -0.162595599338885
-0.0793699511270946 -0.358234942845420 -0.141739733353107
-0.0589499099758874 -0.339690315596442 -0.120589579351613
-0.0383266363951232 -0.320756543640421 -0.0991880037877812
-0.0175352887431799 -0.301500947380412 -0.0775785015379545
0.00338855452391762 -0.281991651612622 -0.055805087186906
0.0244089837801085 -0.262297415249909 -0.0339121850142987
0.0454898479846609 -0.242487459460299 -0.0119445179571205
0.0665948450409457 -0.222631294650120 0.0100530041743659
0.0876876125327726 -0.202798546724189 0.03203539694776
0.108731818611494 -0.183058783057305 0.0539577137461777
0.129691252806702 -0.163481338612046 0.0757751581113846
0.150529916533554 -0.144135142637469 0.0974431957116136
0.171212113070478 -0.125088546381888 0.118917665654200
0.191702536782393 -0.106409152250346 0.140154890864816
0.211966361366405 -0.0881636448338117 0.161111787257408
0.23196932689943 -0.0704176242324314 0.181745971421975
0.251677825470160 -0.0532354420894399 0.202015866561022
0.271058985181335 -0.0366800407455675 0.221880806409899
0.290080752312371 -0.0208127959159683 0.241301136881284
0.308711971436966 -0.00569336328289489 0.260238315179752
0.32692246329544 0.00862047061243692 0.278655006138689
0.344683100227168 0.0220729328061093 0.296515175538764
0.361965878974561 0.0346104033148643 0.313784180174715
0.37874399067663 0.0461815491581381 0.330428854445315
0.394991887877171 0.0567374526637783 0.346417593250108
0.410685348380103 0.0662317337367481 0.361720430985695
0.425801535792348 0.0746206657852109 0.376309116444142
0.440319056602912 0.0818632850142361 0.390157183426283
0.454218013655529 0.087921492813954 0.403240016893438
0.467480055881183 0.0927601509862385 0.415534914492186
0.48008842416623 0.0963471695719025 0.427021143298429
0.492027993241449 0.0986535870588845 0.437679991638906
0.503285309487339 0.0996536427709456 0.447494815860625
0.513848624561162 0.099324841255944 0.456451081931335
0.523707924761684 0.0976480085127506 0.464536401767032
0.532854956058207 0.0946073399162646 0.47174056419572
0.541283244721352 0.0901904397207473 0.478055560480024
0.54898811350401 0.08438835204273 0.483475604334858
0.555966693332022 0.077195583246058 0.487997146390131
0.562217930475374 0.068610115673121 0.491618883062318
0.567742589181967 0.0586334126879459 0.494341759812743
0.572543249767404 0.0472704150185483 0.496168968784418
0.576624302165536 0.0345295284076866 0.497105940823344
0.57999193495592 0.0204226026028821 0.497160331904231
0.582654119895589 0.00496490173822083 0.496342003994543
0.584620591993814 -0.0118249338180304 0.494663000404718
0.585902825179648 -0.0299249340546396 0.492137515686162
0.586514003623081 -0.0493098542309934 0.488781860152266
0.586468988781482 -0.0699512379758021 0.484614419111111
0.58578428225369 -0.0918174884132102 0.479655606911781
0.584477984534617 -0.114873947138526 0.473927815919114
0.582569749773436 -0.139082980846191 0.467455360544456
0.580080736648439 -0.164404075393436 0.460264416472295
0.577033555481367 -0.190793937064544 0.452382955234681
0.573452211723376 -0.218206600782593 0.44384067429696
0.569362045953915 -0.246593544998207 0.434668922829586
0.56478967054247 -0.275903812968164 0.424900623351509
0.559762903131503 -0.306084140120710 0.414570189441034
0.554310697106832 -0.337079087189256 0.403713439719792
0.548463069229244 -0.368831178781667 0.392367508324838
0.54225102460823 -0.401281047038811 0.380570752092656
0.535706479205351 -0.434367580023293 0.368362654687032
0.528862180060962 -0.468028074467465 0.355783727910468
0.521751623443661 -0.502198392498941 0.342875410445767
0.514408971127067 -0.536813121951884 0.329679964280908
0.506868965003172 -0.571805739863342 0.316240369076089
0.499166840245706 -0.607108778746022 0.302600214736956
0.491338237240555 -0.642653995221865 0.288803592462542
0.483419112503355 -0.678372540594951 0.274894984540233
0.475445648806927 -0.71419513293739 0.260919153163209
0.467454164743195 -0.750052230258047 0.246921028548283
0.459481023945613 -0.78587420432132 0.232945596633749
0.451562544199025 -0.821591514681455 0.219037786637969
0.443734906664113 -0.857134882497444 0.205242358759727
0.436034065443339 -0.89243546369406 0.191603792301038
0.428495657714416 -0.927425021036177 0.178166174492061
0.421154914655918 -0.96203609468633 0.164973090295981
0.414046573387689 -0.996202170819175 0.152067513469306
0.407204790146126 -1.02985784787140 0.139491699149847
0.400663054911381 -1.06293900001161 0.127287078240884
0.394454107699854 -1.09538293742145 0.115494153855489
0.388609856731193 -1.12712856298756 0.104152400079827
-0.710678701325623 0.4898834749875 -0.506699836691493
-0.715701558827829 0.459710634436886 -0.517025433601438
-0.72026977216234 0.430408335914584 -0.526788584118359
-0.72435553408972 0.402029824072878 -0.535954887533675
-0.727932243247795 0.374626034578448 -0.544491434945726
-0.730974570641202 0.348245466799732 -0.55236689151489
-0.733458522950691 0.322934062583763 -0.55955157478436
-0.735361502503925 0.298735091425474 -0.566017528870835
-0.736662363757893 0.275689042316501 -0.571738594339662
-0.737341466151756 0.253833522543785 -0.576690473589801
-0.737380723198018 0.233203163690943 -0.580850791585176
-0.736763647689327 0.213829535077344 -0.58419915178061
-0.735475392907908 0.195741064851249 -0.586717187102567
-0.733502789734625 0.178962968934251 -0.588388605857268
-0.730834379564917 0.163517187994598 -0.589199232451444
-0.727460442949349 0.149422332606951 -0.589137042823937
-0.723373023887166 0.13669363673564 -0.588192194499586
-0.718565949712156 0.125342919657686 -0.586357051190296
-0.7130348465211 0.115378556420765 -0.583626201881774
-0.706777150106255 0.106805456909948 -0.579996474358253
-0.699792112364529 0.0996250535755475 -0.575466943131376
-0.692080803167361 0.0938352978527373 -0.570038931753436
-0.68364610768659 0.0894306652818974 -0.563716009509183
-0.674492719183033 0.086402169316886 -0.556503982494474
-0.664627127275777 0.0847373837867252 -0.548410879104054
-0.654057601721508 0.084420473954556 -0.539446929964752
-0.642794171744429 0.0854322360962348 -0.529624542364242
-0.63084860096842 0.0877501454996427 -0.518958269239283
-0.61823435801411 0.091348412764734 -0.507464772800962
-0.604966582834333 0.0961980482636076 -0.495162782887834
-0.591062048872133 0.102266934599477 -0.482073050151092
-0.576539121135894 0.109519906883435 -0.468218294188735
-0.561417710296383 0.117918840628369 -0.453623146758412
-0.545719222920439 0.127422747040315 -0.438314090210852
-0.529466507965706 0.137987875469101 -0.422319391297781
-0.512683799670143 0.149567822762187 -0.405669030519764
-0.49539665697904 0.162113649248380 -0.388394627190566
-0.477631899660977 0.175574001061525 -0.370529360405332
-0.45941754127236 0.189895238498422 -0.352107886110136
-0.440782719138126 0.205021570090158 -0.333166250480157
-0.421757621523604 0.220895192051711 -0.313741799823015
-0.402373412179569 0.23745643276132 -0.293873087232457
-0.3826621524491 0.254643901908459 -0.273599776225690
-0.362656721130917 0.272394643937639 -0.252962541605258
-0.342390732299508 0.290644295404516 -0.232002967793206
-0.321898451287448 0.309327245850976 -0.210763444891688
-0.301214709039914 0.328376801797113 -0.189287062729790
-0.280374815055458 0.347725353440202 -0.167617503161391
-0.259414469130655 0.367304543643982 -0.145798930883285
-0.238369672129199 0.387045438795911 -0.123875883046432
-0.217276635998495 0.406878701105287 -0.101893157936283
-0.196171693258649 0.426734761911617 -0.0798957030003908
-0.175091206190087 0.446543995570045 -0.0579285025032011
-0.154071475946797 0.466236893479192 -0.0360364650888208
-0.13314865182234 0.485744237816468 -0.0142643115327918
-0.112358640895452 0.504997274546578 0.007343537036554
-0.0917370182810422 0.523927885270802 0.0287430701677828
-0.0713189382109313 0.542468757487523 0.0498907980895695
-0.0511390461665847 0.560553552838416 0.0707438604124724
-0.0312313922834475 0.578117072919804 0.0912601332575907
-0.0116293462433416 0.595095422244708 0.111398334544320
0.00763448613236077 0.611426167948287 0.131118127174055
0.0265283443803117 0.62704849583749 0.150380219851932
0.0450213927798019 0.641903362394865 0.169146465294600
0.0630837974260075 0.655933642356603 0.187379955578566
0.0806868007992113 0.669084271495947 0.205045114390777
0.0978027936436273 0.681302384255083 0.222107785950879
0.114405383976163 0.692537445881504 0.238535320382882
0.130469463052627 0.70274137873857 0.254296655322838
0.145971268126522 0.711868682474563 0.269362393558584
0.160888441843526 0.719876547749871 0.283704876507454
0.175200088123240 0.72672496323804 0.297298253348338
0.188886824388509 0.732376815633255 0.310118545635269
0.201930830011762 0.736797982414275 0.322143707231046
0.214315890857311 0.739957417132967 0.333353679411106
0.226027439808235 0.741827227014255 0.343730440999878
0.237052593176594 0.742382742673534 0.353258053414343
0.247380182905938 0.741602579777281 0.361922700502191
0.257000784485628 0.739468692492755 0.369712723075003
0.265906740507207 0.735966418593182 0.376618648050153
0.274092179803935 0.731084516105679 0.382633212128579
0.281553032125644 0.72481519141034 0.387751379949250
0.288287038312247 0.71715411872022 0.391970356674945
0.294293755940461 0.708100450893557 0.39528959497789
0.299574560429634 0.697656821551175 0.397710796407794
0.304132641603913 0.685829338493815 0.399237907138861
0.307972995719345 0.672627568435804 0.399877108106406
0.31110241297584 0.658064513093257 0.39963679955774
0.313529460545206 0.64215657668656 0.398527580055925
0.315264461157683 0.624923524938353 0.396562219988886
0.316319467300490 0.606388435669528 0.39375562965009
0.316708231092887 0.586577641116689 0.390124821970582
0.316446169913038 0.565520662115273 0.385688869995510
0.315550327862594 0.543250134312843 0.380468859211456
0.314039333165316 0.519801726596956 0.37448783484369
0.311933351606217 0.495214051941526 0.367770744255114
0.309254036127601 0.4695285708945 0.360344374590847
0.306024472707985 0.442789487948073 0.352237285824311
0.302269122659174 0.415043641050487 0.343479739372174
0.298013761485721 0.386340384535546 0.334103622456562
0.293285414459592 0.35673146576249 0.324142368403619
0.288112289071057 0.326270895774546 0.313630873077596
0.282523704524655 0.295014814299443 0.302605407659367
0.276550018456456 0.263021349429337 0.291103527987368
0.270222551055773 0.230350472330848 0.279163980687554
0.263573506781008 0.197063847348377 0.266826606327020
0.256635893865274 0.163224677875362 0.254132239833328
0.249443441812999 0.128897548378705 0.241122608428453
0.242030517093741 0.0941482629712452 0.227840227332463
0.234432037243899 0.0590436809357403 0.214328293497607
0.226683383591067 0.0236515496114868 0.200630577638434
0.218820312819138 -0.0119596649387498 0.1867913148278
0.210878867595213 -0.0477209490582384 0.172855093932222
0.202895286481708 -0.0835629139944757 0.158866746162937
0.194905913358817 -0.119415969334938 0.144871233021217
0.186947106583745 -0.155210496946864 0.130913533918035
0.179055148113742 -0.190877024986333 0.117038533748959
0.171266152820111 -0.226346401541698 0.103290910705292
0.163615978219837 -0.261549967477343 0.08971502460186
0.156140134850466 -0.296419728045774 0.0763548060005765
0.148873697512259 -0.33088852283907 0.063253646406918
0.141851217599453 -0.36489019365493 0.0504542898137567
0.135106636739777 -0.39835974985772 0.0379987258636412
0.128673201958046 -0.431233530821225 0.0259280848965522
0.122583382575930 -0.46344936504705 0.0142825351454807
0.116868789055547 -0.494946725560994 0.00310118233675946
0.111560093989776 -0.525666881198958 -0.00757802805388533
0.106686955436747 -0.555553043404276 -0.0177184056452610
0.102277942790141 -0.584550508169531 -0.0272846068575576
0.0983604653705852 -0.612606792768075 -0.0362427232528843
0.0949607039166267 -0.639671766933524 -0.0445603662887092
0.0921035451465192 -0.665697778159311 -0.0522067482723474
0.0898125195543894 -0.690639770805135 -0.0591527593141575
0.0881097425962537 -0.714455398712603 -0.0653710400871088
0.0870158594128995 -0.737105131048565 -0.070836050210846
0.0865499932277822 -0.758552351111614 -0.0755241320893417
0.0867296975489266 -0.77876344785477 -0.079413570042565
0.0875709122942988 -0.79770789989559 -0.0824846445843726
0.0890879239503112 -0.815358351803734 -0.0847196817109552
0.091293329863049 -0.83169068247529 -0.0861030970766404
0.0941980067514638 -0.84668406542297 -0.0866214349466427
0.0978110835212418 -0.860321020831492 -0.0862634018293916
0.102139918447293 -0.872587459248002 -0.08501989470438
0.107190080781896 -0.883472716798377 -0.0828840237749746
0.112965336834468 -0.892969581841356 -0.0798511296893181
0.119467640557754 -0.901074312993882 -0.075918795186284
0.12669712866396 -0.907786648482617 -0.0710868511373691
0.134652120283046 -0.913109806798237 -0.0653573769694279
0.143329121164024 -0.91705047865088 -0.0587346954671873
0.152722832408766 -0.919618810246857 -0.0512253619685367
0.162826163716492 -0.920828377928421 -0.0428381479795973
0.173630251105826 -0.920696154239979 -0.0335840192505246
0.185124479070134 -0.919242465505571 -0.0234761083668444
0.197296507110765 -0.916490941023648 -0.0125296819248264
0.210132300581868 -0.912468454006128 -0.000762102372947188
0.223616165769696 -0.907205054409366 0.0118072153851908
0.237730789118722 -0.900733893824908 0.0251568525180065
0.252457280506507 -0.893091142617781 0.0392634398018641
0.267775220459171 -0.884315899519415 0.0541017160319645
0.283662711189442 -0.874450093901178 0.0696445911621967
0.30009643132972 -0.863538380972784 0.0858632140161481
0.317051694223350 -0.851628030167525 0.10272704440002
0.334502509628407 -0.838768806993304 0.120203929437205
0.352421648679771 -0.825012848644782 0.138260183933738
0.3707807119471 -0.810414533687546 0.156860674573732
0.389550200418621 -0.795030346140015 0.175968907734377
0.408699589233297 -0.778918734292808 0.195547120700985
0.428197403977078 -0.762139964618461 0.215556376054117
0.448011299352554 -0.744755971136622 0.235956658992850
0.468108140025343 -0.726830200611268 0.256706977350940
0.488454083445175 -0.708427453966834 0.277765464055886
0.509014664434643 -0.689613724319645 0.299089481774816
0.529754881334198 -0.670456032029501 0.320635729485606
0.550639283488068 -0.651022257183672 0.342360350706888
0.571632059852435 -0.631380969932038 0.364219043116415
0.592697128504395 -0.611601259097426 0.386167169283788
0.613798226827974 -0.591752559489529 0.408159868240793
0.634899002151782 -0.571904478354045 0.430152167610452
0.655963102611763 -0.552126621390809 0.452099096014553
0.676954268011919 -0.532488418775803 0.473955795478663
0.697836420455917 -0.513058951621867 0.495677633553711
0.718573754523041 -0.493906779311895 0.517220314873866
0.7391308267631 -0.475099768136086 0.538539991871876
0.75947264428659 -0.456704921661554 0.559593374375162
0.779564752228696 -0.438788213258318 0.580337837808696
0.799373319868512 -0.421414421200224 0.600731529734241
0.81886522518822 -0.404646966753002 0.620733474459654
0.83800813766089 -0.388547755654132 0.640303675456771
0.856770599059957 -0.373177023380729 0.659403215331905
0.875122102088404 -0.358593184592238 0.677994353099056
0.893033166631119 -0.344852687124194 0.696040618512724
0.910475413439827 -0.332009870898035 0.713506903224529
0.927421635066434 -0.320116832099598 0.730359548535794
0.943845863867475 -0.309223292965783 0.746566429526773
0.959723436909701 -0.299376477504860 0.762097035352208
0.975031057614568 -0.290620993461041 0.776922545502558
0.989746853987547 -0.282998720818347 0.791015901840264
1.00385043328673 -0.276548707122463 0.804351876231
1.01732293299404 -0.271307069882206 0.816907133600872
1.03014706796174 -0.267306906294566 0.828660290261946
-0.595432826383729 1.26342178948105 -0.260408032639665
-0.583950754888463 1.26485220129261 -0.250315160686758
-0.573159027666273 1.26496075802183 -0.241076322886110
-0.56306822932981 1.26372719249976 -0.232704613603889
-0.55368719253455 1.26113459216408 -0.225210959836557
-0.545022975901751 1.25716944133177 -0.218604093899073
-0.537080846375578 1.25182165498120 -0.212890531598653
-0.529864266058483 1.24508460395950 -0.208074555948639
-0.523374883557759 1.23695513155195 -0.204158206463206
-0.517612529864869 1.22743356137215 -0.201141274059632
-0.512575218777892 1.21652369655312 -0.199021301580898
-0.508259151865983 1.20423281024149 -0.197793589937298
-0.504658727963476 1.19057162741839 -0.197451209851723
-0.501766557169884 1.17555429809258 -0.197985019179238
-0.499573479320797 1.15919836193283 -0.199383685757687
-0.498068586883523 1.14152470442784 -0.201633715732193
-0.497239252220243 1.12255750468344 -0.204719487282775
-0.497071159150526 1.10232417498738 -0.208623289670754
-0.497548338734324 1.08085529229290 -0.21332536750638
-0.498653209186008 1.05818452179229 -0.21880397012702
-0.500366619819673 1.03434853277140 -0.225035405962482
-0.502667898915882 1.00938690695557 -0.231994101751607
-0.505534905390196 0.983342039575885 -0.239652666462099
-0.508944084134359 0.956259033403213 -0.247981959753846
-0.512870524891795 0.928185586014749 -0.256951164814592
-0.517288024520281 0.899171870574913 -0.266527865385914
-0.522169152486154 0.869270410428575 -0.276678126786994
-0.527485319426361 0.838535947820041 -0.287366580733642
-0.533206848606978 0.80702530706595 -0.298556513740592
-0.539303050099589 0.774797252524086 -0.310209958886089
-0.545742297490121 0.741912341713075 -0.322287790709428
-0.552492106928412 0.708432773950133 -0.334749823004222
-0.55951921832092 0.674422234885167 -0.347554909262993
-0.566789678463631 0.63994573731981 -0.360661045522018
-0.574268925907391 0.605069458709284 -0.37402547534935
-0.581921877343528 0.569860575753218 -0.387604796713642
-0.589713015293849 0.534387096488891 -0.401355070466617
-0.597606476885844 0.498717690306555 -0.415231930168055
-0.605566143491191 0.462921516311713 -0.429190692978793
-0.613555731003508 0.427068050463387 -0.443186471344545
-0.62153888052973 0.391226911920393 -0.457174285191419
-0.629479249268407 0.355467689029703 -0.471109174352669
-0.637340601347774 0.319859765391823 -0.4849463109457
-0.645086898396567 0.284472146437914 -0.498641111418433
-0.652682389621176 0.249373286952168 -0.51214934798496
-0.660091701164015 0.214630919970485 -0.525427259171977
-0.66727992451974 0.180311887483164 -0.538431659199679
-0.674212703788337 0.146481973364738 -0.551120045923716
-0.680856321546976 0.113205738948540 -0.563450707068424
-0.687177783126008 0.0805463616570041 -0.575382824485783
-0.69314489907846 0.0485654770910039 -0.586876576179538
-0.698726365636883 0.017323024972951 -0.597893235839443
-0.703891842956472 -0.0131229006712930 -0.608395269636873
-0.708612030948878 -0.0427161967172328 -0.618346430039849
-0.712858742517164 -0.071402891170323 -0.627711846412987
-0.716604974008875 -0.0991312780678533 -0.636458112175928
-0.7198249727111 -0.125852046716925 -0.644553368302392
-0.722494301218846 -0.151518404945502 -0.65196738295115
-0.724589898515823 -0.176086196058477 -0.658671627029885
-0.726090137614975 -0.199514009206405 -0.664639345503061
-0.726974879614681 -0.221763282891066 -0.669845624265585
-0.727225524035527 -0.242798401349127 -0.674267452415085
-0.726825055311814 -0.262586783572999 -0.677883779767193
-0.725758085321611 -0.281098964746397 -0.680675569470034
-0.724010891849045 -0.298308669891023 -0.682625845586447
-0.721571452882697 -0.314192879540338 -0.683719735524985
-0.718429476664366 -0.328731887276236 -0.683944507213649
-0.714576427413109 -0.341909348984825 -0.683289600923433
-0.710005546660244 -0.353712323708206 -0.681746655662157
-0.704711870142004 -0.364131305990120 -0.679309530072583
-0.698692240207612 -0.373160249634643 -0.675974317782612
-0.691945313711759 -0.380796582818529 -0.671739357169186
-0.684471565371774 -0.387041214519423 -0.666605235511472
-0.676273286581073 -0.391898532243896 -0.660574787522976
-0.667354579681871 -0.395376391060957 -0.653653088266232
-0.657721347711464 -0.397486093968481 -0.645847440467791
-0.647381279647707 -0.398242363641589 -0.637167356265205
-0.636343831190576 -0.397663305633638 -0.62762453343164
-0.62462020112784 -0.395770363121761 -0.617232826137534
-0.612223303343928 -0.392588263310091 -0.606008210322385
-0.599167734541939 -0.388144955624633 -0.593968743763223
-0.58546973775949 -0.382471541854253 -0.581134520939575
-0.571147161769577 -0.375602198412399 -0.567527622807724
-0.556219416467941 -0.367574090913872 -0.553172061609824
-0.540707424358436 -0.35842728128014 -0.538093720855797
-0.524633568257667 -0.348204627605402 -0.522320290628042
-0.508021635349602 -0.336951677033671 -0.505881198370642
-0.490896757730005 -0.324716551914635 -0.488807535336089
-0.473285349589279 -0.311549829522839 -0.471131978873334
-0.455215041190751 -0.297504415640847 -0.452888710751445
-0.436714609809404 -0.282635412322336 -0.434113331722974
-0.417813907803671 -0.266999980165655 -0.414842772540624
-0.398543788000092 -0.250657195442101 -0.395115201649599
-0.37893602657731 -0.233667902436005 -0.374969929786363
-0.359023243642177 -0.216094561365709 -0.354447311722281
-0.338838821696474 -0.198001092265551 -0.3335886453977
-0.318416822198041 -0.179452715219066 -0.312436068698607
-0.297791900424872 -0.160515787342745 -0.291032454133862
-0.276999218854967 -0.141257636927793 -0.269421301676248
-0.256074359278452 -0.121746395154479 -0.247646630035198
-0.235053233861631 -0.102050825799659 -0.225752866632946
-0.213971995385276 -0.082240153363147 -0.203784736559104
-0.192866946881501 -0.062383890042517 -0.181787150781239
-0.171774450895087 -0.0425516619888054 -0.159805093890829
-0.15073083859606 -0.0228130352774044 -0.137883511665229
-0.129772318970687 -0.00323734202909487 -0.116067198726623
-0.108934888317864 0.0161064928841457 -0.0944006865788003
-0.0882542402771195 0.0351501241154264 -0.072928132301591
-0.0677656766131003 0.0538259566707236 -0.0516932081811549
-0.0475040189795491 0.0720673148611522 -0.0307389925520194
-0.027503521883302 0.0898086089574713 -0.0101078621236725
-0.00779778706586176 0.106985499130247 0.0101586139391401
0.0115803204834559 0.123535056265916 0.0300197779176775
0.0305987546728833 0.139395919256806 0.0494359851623299
0.0492263684067352 0.154508448371934 0.06836870318359
0.0674329914369314 0.168814874325286 0.0867806079632141
0.0851895057729025 0.182259442668939 0.104635677244828
0.102467918461402 0.194788553150149 0.121899280570807
0.119241431554315 0.20635089368407 0.138538265840390
0.135484509089564 0.216897568607235 0.154521042172657
0.151172940917724 0.226382220891258 0.169817658867288
0.166283903214782 0.234761148011259 0.184399880265709
0.180796015529811 0.241993411179419 0.19824125632554
0.194689394224969 0.248040937670628 0.21131718873192
0.207945702174228 0.252868615984467 0.223604992380488
0.220548194596648 0.256444383605677 0.235083952078327
0.232481760909604 0.25873930714375 0.245735374321159
0.243732962497375 0.259727654651331 0.255542634017371
0.254290066300685 0.259386959940693 0.264491216042085
0.26414307414324 0.257698078737503 0.27256875151741
0.27328374772196 0.254645236531534 0.279765048728198
0.281705629198451 0.250216068004731 0.286072118596022
0.289404057340232 0.244401647938066 0.291484194647709
0.296376179171393 0.237196513519932 0.295997747428527
0.302620957103548 0.228598678000333 0.299611493323977
0.308139171529264 0.218609635656721 0.302326397768161
0.312933418871487 0.207234358059082 0.304145672830706
0.317008105093839 0.194481281643599 0.305074769188255
